"","chemical","program","Year","state","measurements","type","value","carcinogen","hormone_disruptor","neurotoxins","developmental_or_reproductive_toxins","bee_toxins","toxicity_human_bee"
"443","BT_KURSTAK_ABTS-1857","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",1.5,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"444","BT_KURSTAK_ABTS-1857","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"445","BT_KURSTAK_ABTS-1857","SURVEY",2016,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"446","BT_KURSTAKI_ABTS-351","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"447","BT_KURSTAKI_ABTS-351","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"448","BT_KURSTAKI_ABTS-351","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",7,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"449","BT_KURSTAKI_ABTS-351","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"450","BT_KURSTAKI_ABTS-351","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"451","BT_KURSTAKI_ABTS-351","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"452","BT_KURSTAKI_ABTS-351","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",4.5,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"453","BT_KURSTAKI_ABTS-351","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",4,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"454","BT_KURSTAKI_ABTS-351","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"455","BT_KURSTAKI_ABTS-351","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"456","BT_KURSTAKI_ABTS-351","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"457","BT_KURSTAKI_ABTS-351","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"458","BT_KURSTAKI_ABTS-351","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"459","BT_KURSTAKI_ABTS-351","SURVEY",2016,"OREGON"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"460","BT_KURSTAKI_ABTS-351","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"461","BT_KURSTAKI_ABTS-351","SURVEY",2016,"OREGON"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"462","BT_KURSTAKI_ABTS-351","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"463","BT_KURSTAKI_ABTS-351","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"464","BT_KURSTAKI_ABTS-351","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"465","BT_KURSTAKI_ABTS-351","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",24,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"466","BT_KURSTAKI_ABTS-351","SURVEY",2016,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"467","BT_KURSTAKI_ABTS-351","SURVEY",2019,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"468","BT_KURSTAKI_ABTS-351","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"469","BT_KURSTAKI_ABTS-351","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"470","BT_KURSTAKI_ABTS-351","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",2.3,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"471","BT_KURSTAKI_ABTS-351","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"472","BT_KURSTAKI_ABTS-351","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"473","BT_KURSTAKI_ABTS-351","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",1.6,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"474","BT_KURSTAKI_ABTS-351","SURVEY",2016,"OREGON"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"475","BT_KURSTAKI_ABTS-351","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"476","BT_KURSTAKI_ABTS-351","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"477","BT_KURSTAKI_ABTS-351","SURVEY",2018,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"478","BT_KURSTAKI_ABTS-351","SURVEY",2016,"OREGON"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"479","BT_KURSTAKI_ABTS-351","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"480","BT_KURSTAKI_ABTS-351","SURVEY",2016,"OREGON"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"481","BT_KURSTAKI_SA-11","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"482","BT_KURSTAKI_SA-11","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",1.3,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"483","BT_KURSTAKI_SA-11","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"484","BT_KURSTAKI_SA-11","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"485","BT_KURSTAKI_SA-11","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",1.4,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"486","BT_KURSTAKI_SA-11","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"487","BT_KURSTAKI_SA-11","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"488","BT_KURSTAKI_SA-11","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",37,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"489","BT_KURSTAKI_SA-11","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",23,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"490","BT_KURSTAKI_SA-11","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",37,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"491","BT_KURSTAKI_SA-11","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"492","BT_KURSTAKI_SA-11","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"493","BT_KURSTAKI_SA-11","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",1.1,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"494","BT_KURSTAKI_SA-11","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"495","BT_KURSTAKI_SA-11","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"496","BT_KURSTAKI_SA-12","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"497","BT_KURSTAKI_SA-12","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"498","BT_KURSTAKI_SA-12","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"499","BT_KURSTAKI_SA-12","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"500","BT_KURSTAKI_SA-12","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"501","BT_KURSTAKI_SA-12","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"502","BT_KURSTAKI_SA-12","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"503","BT_KURSTAKI_SA-12","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"504","BT_KURSTAKI_SA-12","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"505","BT_KURSTAKI_SA-12","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"506","BT_SUB_AIZAWAI_GC-91","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"507","BT_SUB_AIZAWAI_GC-91","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",1.6,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"508","BT_SUB_AIZAWAI_GC-91","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"509","BT_SUB_AIZAWAI_GC-91","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"510","BT_SUB_AIZAWAI_GC-91","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"511","BT_SUB_AIZAWAI_GC-91","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",5,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"512","BT_SUB_AIZAWAI_GC-91","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"513","BT_SUB_AIZAWAI_GC-91","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"514","BT_SUB_AIZAWAI_GC-91","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"515","BT_SUB_AIZAWAI_GC-91","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"516","BT_SUB_AIZAWAI_GC-91","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"517","BT_SUB_AIZAWAI_GC-91","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"518","BT_SUB_AIZAWAI_GC-91","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"519","BT_SUB_AIZAWAI_GC-91","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"520","BT_SUB_AIZAWAI_GC-91","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"521","BT_SUBSP_KURSTAKI_EVB-113-19","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"522","BT_SUBSP_KURSTAKI_EVB-113-19","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"523","BT_SUBSP_KURSTAKI_EVB-113-19","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",7,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"524","BT_SUBSP_KURSTAKI_EVB-113-19","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",2.6,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"525","BT_SUBSP_KURSTAKI_EVB-113-19","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"526","BUPROFEZIN","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"527","BUPROFEZIN","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"528","BUPROFEZIN","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"529","BUPROFEZIN","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"530","BUPROFEZIN","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"531","BUPROFEZIN","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"532","BUPROFEZIN","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"533","BUPROFEZIN","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"534","BUPROFEZIN","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"535","BUPROFEZIN","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"536","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"537","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",1.7,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"538","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"539","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"540","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"541","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"542","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"543","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"544","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"545","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"546","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"547","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"548","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",2,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"549","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"550","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"551","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"552","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"553","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"554","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"555","BURKHOLDERIA_A396_CELLS_&_MEDIA","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","INSECTICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
